game,league,season,team_name,player,jersey_number,pos,match_name
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Valencia CF-Real Valladolid
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,CM,Valencia CF-Real Valladolid
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Valencia CF-Real Valladolid
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,LM,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Zouhair Feddal,3,CB,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,"FW,LM",Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,LB,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Sergi Guardiola,16,RM,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,CM,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Monchu,8,CM,Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,"RM,CM",Real Valladolid-Real Betis
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,"LW,LM",Real Valladolid-Real Betis
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,"CM,FW",Valencia CF-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Lucas Oliveira Rosa,39,RW,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Monchu,8,CM,Athletic Club-Real Valladolid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,CM,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Luis Pérez,2,"WB,CB",Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Martin Hongla,20,CB,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Monchu,8,CM,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,WB,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,"AM,CM",Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,AM,Real Valladolid-Atlético de Madrid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Real Valladolid-Real Madrid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Real Valladolid-Real Madrid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,LW,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,LM,Athletic Club-Real Valladolid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,RW,Real Valladolid-Real Madrid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Real Madrid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Real Valladolid-Real Madrid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Real Madrid
2022-12-30 Valladolid-Real Madrid,ESP-La Liga,2223,Real Valladolid,Kenedy,19,LW,Real Valladolid-Real Madrid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Zouhair Feddal,3,CB,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,FW,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergi Guardiola,16,FW,Athletic Club-Real Valladolid
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Juanjo Narváez,20,"LM,RM",Real Valladolid-Real Betis
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Atlético de Madrid
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Real Betis
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Valencia CF-Real Valladolid
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,David Torres,32,CB,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,"LW,AM",Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Sevilla
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Zouhair Feddal,3,CB,Mallorca-Real Valladolid
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,"LM,RM",Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Lucas Oliveira Rosa,39,RB,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Martin Hongla,20,"CM,DM,CB",Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Cyle Larin,25,FW,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Monchu,8,"RM,LM,DM",Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,LB,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Sergio León,7,"FW,DM",Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,"AM,DM",Real Valladolid-Sevilla
2023-01-14 Valladolid-Rayo Vallecano,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Real Valladolid-Rayo Vallecano
2023-01-14 Valladolid-Rayo Vallecano,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Real Valladolid-Rayo Vallecano
2023-01-14 Valladolid-Rayo Vallecano,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,RM,Real Valladolid-Rayo Vallecano
2023-01-14 Valladolid-Rayo Vallecano,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Rayo Vallecano
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,"LM,RM",Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Athletic Club-Real Valladolid
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,DM,Real Valladolid-Sevilla
2023-05-14 Valladolid-Sevilla,ESP-La Liga,2223,Real Valladolid,Babatunde Akinsola,46,LW,Real Valladolid-Sevilla
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Real Valladolid-Elche
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,CM,Real Valladolid-Real Sociedad
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Valencia CF-Real Valladolid
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Real Betis
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,FW,Valencia CF-Real Valladolid
2023-04-27 Valencia-Valladolid,ESP-La Liga,2223,Real Valladolid,Cyle Larin,25,FW,Valencia CF-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Lucas Olaza,12,LB,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,"CM,RM",Athletic Club-Real Valladolid
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,LM,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,LW,Real Valladolid-Elche
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Juanjo Narváez,20,"LM,LW",Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Athletic Club-Real Valladolid
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Athletic Club-Real Valladolid
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Lucas Oliveira Rosa,39,WB,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Mickael Malsa,14,CM,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Monchu,8,CM,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Sergi Guardiola,16,FW,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,WB,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,FW,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Zouhair Feddal,3,CB,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,CM,Real Valladolid-Real Sociedad
2022-10-09 Valladolid-Betis,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Real Valladolid-Real Betis
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,"CM,WB",Real Valladolid-Atlético de Madrid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergi Guardiola,16,FW,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,RM,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Monchu,8,CM,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Lucas Oliveira Rosa,39,LB,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,RM,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Kenedy,19,"RW,LW",Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Mallorca-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,LW,Espanyol-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,RW,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Mallorca-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,CM,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Monchu,8,LM,Espanyol-Real Valladolid
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,CM,Real Valladolid-Real Sociedad
2022-10-22 Valladolid-Real Sociedad,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,FW,Real Valladolid-Real Sociedad
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Elche
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Mallorca-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,AM,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio León,7,CM,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,WB,Rayo Vallecano-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,LM,Mallorca-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,LW,Mallorca-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergi Guardiola,16,RM,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,RB,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,FW,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Zouhair Feddal,3,CB,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,CM,Espanyol-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Cyle Larin,25,FW,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,FW,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,WB,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,FW,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Kenedy,19,CB,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,CM,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Luis Pérez,2,WB,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Martin Hongla,20,CB,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Monchu,8,CM,Rayo Vallecano-Real Valladolid
2023-05-04 Rayo Vallecano-Valladolid,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,AM,Rayo Vallecano-Real Valladolid
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,RM,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Lucas Olaza,12,LB,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Lucas Oliveira Rosa,39,RB,Real Valladolid-Elche
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,LW,Getafe-Real Valladolid
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,LW,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Kenedy,19,RW,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,"RM,DM",Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Lucas Oliveira Rosa,39,LB,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Martin Hongla,20,"CM,DM",Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Monchu,8,DM,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,LM,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Selim Amallah,9,AM,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,LB,Real Valladolid-Mallorca
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Óscar Plano,10,LW,Real Valladolid-Mallorca
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,LB,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,FW,Real Valladolid-Elche
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Cyle Larin,25,FW,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,FW,Real Valladolid-Atlético de Madrid
2023-04-30 Valladolid-Atlético Madrid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,WB,Real Valladolid-Atlético de Madrid
2023-04-09 Valladolid-Mallorca,ESP-La Liga,2223,Real Valladolid,Cyle Larin,25,FW,Real Valladolid-Mallorca
2022-11-08 Athletic Club-Valladolid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,"RM,RW",Athletic Club-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,RW,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Espanyol-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Álvaro Aguado,6,LM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Zouhair Feddal,3,CB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,FW,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio León,7,FW,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Sergio Escudero,18,LB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,CM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Mickael Malsa,14,CM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,RM,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Sánchez,21,LW,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,RB,Getafe-Real Valladolid
2022-10-01 Getafe-Valladolid,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,RW,Getafe-Real Valladolid
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Monchu,8,RW,Real Valladolid-Elche
2022-11-05 Valladolid-Elche,ESP-La Liga,2223,Real Valladolid,Roque Mesa,17,CM,Real Valladolid-Elche
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Lucas Olaza,12,LB,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,RM,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Juanjo Narváez,20,RW,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Espanyol-Real Valladolid
2022-10-16 Espanyol-Valladolid,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Espanyol-Real Valladolid
2023-04-15 Villarreal-Valladolid,ESP-La Liga,2223,Real Valladolid,Cyle Larin,25,FW,Villarreal-Real Valladolid
2023-01-07 Mallorca-Valladolid,ESP-La Liga,2223,Real Valladolid,Shon Weissman,9,FW,Mallorca-Real Valladolid
2023-04-15 Villarreal-Valladolid,ESP-La Liga,2223,Real Valladolid,Iván Fresneda,27,WB,Villarreal-Real Valladolid
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Gonzalo Plata,11,FW,Real Valladolid-Celta de Vigo
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Javi Sánchez,5,CB,Real Valladolid-Celta de Vigo
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Jawad El Yamiq,15,CB,Real Valladolid-Celta de Vigo
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Joaquín Fernández,24,CB,Real Valladolid-Celta de Vigo
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Jordi Masip,1,GK,Real Valladolid-Celta de Vigo
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Kike Pérez,4,CM,Real Valladolid-Celta de Vigo
2022-10-19 Valladolid-Celta Vigo,ESP-La Liga,2223,Real Valladolid,Lucas Olaza,12,LB,Real Valladolid-Celta de Vigo
